"Step","04_12_00_32_46 - val_B_1500","04_12_00_32_46 - val_B_1500__MIN","04_12_00_32_46 - val_B_1500__MAX"
"5500","0.9838876724243164","0.9838876724243164","0.9838876724243164"
"6000","1.0087302923202515","1.0087302923202515","1.0087302923202515"
"6500","1.0209894180297852","1.0209894180297852","1.0209894180297852"
"7000","0.989991307258606","0.989991307258606","0.989991307258606"
"7500","0.9831956028938293","0.9831956028938293","0.9831956028938293"
"8000","0.9961501955986023","0.9961501955986023","0.9961501955986023"
"8500","1.0116857290267944","1.0116857290267944","1.0116857290267944"
"9000","1.0153331756591797","1.0153331756591797","1.0153331756591797"
"9500","0.9999950528144836","0.9999950528144836","0.9999950528144836"
"10000","0.9991536140441895","0.9991536140441895","0.9991536140441895"
"10500","0.9951757788658142","0.9951757788658142","0.9951757788658142"
"11000","0.9677003026008606","0.9677003026008606","0.9677003026008606"
"11500","1.0023521184921265","1.0023521184921265","1.0023521184921265"
"12000","1.0267914533615112","1.0267914533615112","1.0267914533615112"
"12500","0.9994306564331055","0.9994306564331055","0.9994306564331055"
"13000","0.961988091468811","0.961988091468811","0.961988091468811"
"13500","0.988632321357727","0.988632321357727","0.988632321357727"
"14000","1.0127249956130981","1.0127249956130981","1.0127249956130981"
"14500","0.9932419061660767","0.9932419061660767","0.9932419061660767"
"15000","1.0119632482528687","1.0119632482528687","1.0119632482528687"
"15500","0.9934679269790649","0.9934679269790649","0.9934679269790649"
"16000","1.0088688135147095","1.0088688135147095","1.0088688135147095"
"16500","1.0126031637191772","1.0126031637191772","1.0126031637191772"
"17000","1.0004271268844604","1.0004271268844604","1.0004271268844604"
"17500","1.0106252431869507","1.0106252431869507","1.0106252431869507"
"18000","1.0106245279312134","1.0106245279312134","1.0106245279312134"
"18500","1.0121780633926392","1.0121780633926392","1.0121780633926392"
"19000","1.0058152675628662","1.0058152675628662","1.0058152675628662"
"19500","1.0145453214645386","1.0145453214645386","1.0145453214645386"
"20000","1.0026406049728394","1.0026406049728394","1.0026406049728394"
"20500","0.9905727505683899","0.9905727505683899","0.9905727505683899"
"21000","1.010985255241394","1.010985255241394","1.010985255241394"
"21500","1.0116499662399292","1.0116499662399292","1.0116499662399292"
"22000","1.023001790046692","1.023001790046692","1.023001790046692"
"22500","0.9982574582099915","0.9982574582099915","0.9982574582099915"
"23000","1.0021076202392578","1.0021076202392578","1.0021076202392578"
"23500","1.0060580968856812","1.0060580968856812","1.0060580968856812"
"24000","1.0112242698669434","1.0112242698669434","1.0112242698669434"
"24500","0.9897926449775696","0.9897926449775696","0.9897926449775696"
"25000","0.9981946349143982","0.9981946349143982","0.9981946349143982"
"25500","1.0043323040008545","1.0043323040008545","1.0043323040008545"
"26000","1.0027403831481934","1.0027403831481934","1.0027403831481934"
"26500","1.0037797689437866","1.0037797689437866","1.0037797689437866"
"27000","0.9830953478813171","0.9830953478813171","0.9830953478813171"
"27500","0.9986401796340942","0.9986401796340942","0.9986401796340942"
"28000","0.993712842464447","0.993712842464447","0.993712842464447"
"28500","0.9971022009849548","0.9971022009849548","0.9971022009849548"
"29000","1.0051556825637817","1.0051556825637817","1.0051556825637817"
"29500","0.9982423186302185","0.9982423186302185","0.9982423186302185"
"30000","0.9959341883659363","0.9959341883659363","0.9959341883659363"
"30500","0.9922904372215271","0.9922904372215271","0.9922904372215271"
"31000","0.9982519149780273","0.9982519149780273","0.9982519149780273"
"31500","1.0096313953399658","1.0096313953399658","1.0096313953399658"
"32000","1.0003548860549927","1.0003548860549927","1.0003548860549927"
"32500","1.0038877725601196","1.0038877725601196","1.0038877725601196"
"33000","1.0004358291625977","1.0004358291625977","1.0004358291625977"
"33500","1.0009688138961792","1.0009688138961792","1.0009688138961792"
"34000","1.0084328651428223","1.0084328651428223","1.0084328651428223"
"34500","1.0047272443771362","1.0047272443771362","1.0047272443771362"
"35000","0.997713565826416","0.997713565826416","0.997713565826416"
"35500","1.0001720190048218","1.0001720190048218","1.0001720190048218"
"36000","0.9975008964538574","0.9975008964538574","0.9975008964538574"
"36500","1.003175139427185","1.003175139427185","1.003175139427185"
"37000","1.000312328338623","1.000312328338623","1.000312328338623"
"37500","1.0003023147583008","1.0003023147583008","1.0003023147583008"
"38000","1.001613974571228","1.001613974571228","1.001613974571228"
"38500","0.9981600642204285","0.9981600642204285","0.9981600642204285"
"39000","0.9990286827087402","0.9990286827087402","0.9990286827087402"
"39500","0.999907910823822","0.999907910823822","0.999907910823822"
"40000","1.0004676580429077","1.0004676580429077","1.0004676580429077"
